,State FIPS,County FIPS,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Level,State Postal Code,County Name,Ac_Land,Ac_Unpr,TotPop,AutoOwn0,AutoOwn1,AutoOwn2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,totWalkInd,weightedIndex,percent_Population Staying at Home,percent_Population Not Staying at Home,Number of Trips_perPerson,Number of Trips <1_perPerson,Number of Trips 1-3_perPerson,Number of Trips 3-5_perPerson,Number of Trips 5-10_perPerson,Number of Trips 10-25_perPerson,Number of Trips 25-50_perPerson,Number of Trips 50-100_perPerson,Number of Trips 100-250_perPerson,Number of Trips 250-500_perPerson,Number of Trips >=500_perPerson,Ac_Land_perPerson,Ac_Unpr_perPerson,percent_AutoOwn0,percent_AutoOwn1,percent_AutoOwn2p,percent_R_LowWageWk,percent_R_MedWageWk,percent_R_HiWageWk
1838,36.0,36021.0,9797.631205673759,49663.36879432624,315418.2978723404,59050.49645390071,82581.22695035461,38604.765957446805,52788.32624113475,58033.85106382979,17527.35460992908,4757.666666666667,1774.985815602837,196.87943262411346,102.74468085106383,County,NY,Columbia County,406175.7587457,393060.82632116997,60919,1808,8440,14995,27288,6631,8737,11920,370040.000004342,6.074295375898193,0.1608304667784067,0.8152361134346631,5.177667031178129,0.9693280660204651,1.355590652347455,0.633706494811911,0.8665330396286012,0.9526395880403452,0.2877157308873928,0.07809823973910712,0.029136817997715607,0.0032318231196197156,0.00168657858551624,6.667472524921617,6.452187762786158,0.029678753754986128,0.13854462482969188,0.24614652243142535,0.2430005863383172,0.32017736734095575,0.4368220463207271
1839,36.0,36023.0,9168.489361702128,38412.51063829787,251316.8085106383,64223.81560283688,57973.354609929076,31337.517730496453,38208.86524822695,38860.95035460993,15587.985815602837,3554.418439716312,1348.3758865248226,154.12056737588654,67.40425531914893,County,NY,Cortland County,319207.6785025,286684.8604855,48123,1475,5747,10463,20249,4854,7119,8276,310017.000004051,6.442179415332607,0.190521982455419,0.7982152118175897,5.222384483732068,1.3345763066067553,1.2046911998405976,0.6511962622965413,0.7939834434309364,0.8075338269561317,0.323919660362048,0.07386111505343208,0.028019364680606416,0.003202638392782797,0.0014006661122363305,6.633162489921659,5.957335587671176,0.030650624441535233,0.11942314485796812,0.2174220227334123,0.23971554150822263,0.35157291718109535,0.408711541310682
1840,36.0,36025.0,7729.078014184397,36405.9219858156,243360.74468085106,49623.14893617021,44831.94326241135,44243.964539007095,39668.475177304965,41504.17021276596,15631.156028368794,5973.936170212766,1766.127659574468,86.50354609929079,31.319148936170212,County,NY,Delaware County,923130.4509898,828586.4838639,45502,1575,6839,10616,17107,4285,6151,6671,241851.500004717,5.315183948061997,0.16986237998734993,0.8000949845241,5.348352702757045,1.0905707207632678,0.985274125585938,0.9723520842821655,0.8717962985650074,0.9121394710730508,0.34352679065467,0.131289529475908,0.038814286395641245,0.0019010932728075862,0.0006883026885888579,20.28768957386049,18.209891518260736,0.034613863126895524,0.1503010856665641,0.2333084260032526,0.25048225872449875,0.359560413865669,0.38995732740983224
1841,36.0,36027.0,56859.1914893617,237358.8085106383,1474525.0992907803,373363.75886524824,416757.3333333333,161434.6595744681,214737.47517730496,198409.18439716313,65968.36170212766,37087.87234042553,5261.5390070921985,482.8581560283688,1022.0567375886525,County,NY,Dutchess County,509204.1133805,483940.61267048,293894,8778,34823,63746,131953,29244,35565,67144,2041413.66667095,6.946088272203413,0.1934683644081257,0.8076340738859531,5.017200416785577,1.270402794426726,1.4180532210025836,0.5492955268718248,0.7306630117569769,0.6751045764703026,0.22446311153724696,0.12619472442590024,0.017902845948172465,0.001642967042635674,0.003477637303206777,1.7326114632503555,1.6466501958885855,0.029867911559950187,0.11848829850218105,0.21690133177267995,0.2216243662516199,0.2695277864087971,0.508847847339583
1842,36.0,36029.0,178093.5744680851,740608.4255319149,5001104.368794327,1589923.2340425532,1265016.1063829786,629833.1418439717,787668.6879432624,574741.695035461,101644.0,31587.290780141844,14481.198581560284,3376.177304964539,2832.8368794326243,County,NY,Erie County,667330.2539856,636119.08299774,919866,51601,151162,185084,427240,109056,131882,186302,10084683.833375536,10.963209677687333,0.1936081716990139,0.8051264266011734,5.436774887640511,1.7284291777743206,1.3752178104017092,0.6847009693194136,0.8562863372961522,0.6248102387037471,0.11049870307196918,0.03433901326947821,0.0157427262031212,0.003670292526264194,0.003079619074335419,0.7254646372249871,0.6915345093717346,0.05609621401378027,0.16433045682740746,0.20120756718913407,0.2552569984083887,0.3086836438535718,0.4360593577380395
1843,36.0,36031.0,5980.964539007092,30904.03546099291,196395.3475177305,41780.12765957447,45299.744680851065,21781.957446808512,40207.49645390071,29673.09219858156,11738.851063829787,4553.404255319149,1110.2198581560283,184.73758865248226,65.71631205673759,County,NY,Essex County,1148210.5002267,578773.11427,37751,1267,5118,9040,15699,3946,5642,6111,213612.166662593,5.658450548663426,0.15843194985582082,0.8186282604697335,5.20238795045775,1.1067290312726674,1.1999614495205708,0.576990210770801,1.0650710300098198,0.7860213556881025,0.31095470487748106,0.12061678512672908,0.02940901852019889,0.004893581326388235,0.0017407833449905325,30.415366486363276,15.33133199835766,0.03356202484702392,0.13557256761410294,0.23946385526211225,0.25135358940059876,0.35938594814956365,0.3892604624498376
1844,36.0,36033.0,9607.368794326241,40414.63120567376,267241.8226950355,68211.87943262412,66160.87234042553,31082.85106382979,41915.09929078014,42135.14893617021,11504.14184397163,4456.432624113475,1523.4326241134752,211.75886524822695,40.205673758865245,County,NY,Franklin County,1042674.0818347,751209.56652477,50692,1834,6603,10651,18085,4382,6866,6837,282497.999996205,5.5728320049752424,0.18952435876126886,0.7972585655660411,5.271873721593851,1.3456142869214889,1.305154113872515,0.61317073825909,0.826858267394858,0.8311991820439164,0.22694196015094356,0.08791195107933156,0.030052722798735013,0.004177362606490708,0.0007931364664812051,20.56880931576383,14.819095054935097,0.0361792787816618,0.13025723980115206,0.21011204923853863,0.2423002488249931,0.3796516450096765,0.3780481061653304
1845,36.0,36035.0,10012.27659574468,43370.72340425532,296134.5106382979,84768.9219858156,69250.0,37574.97163120568,43786.78723404255,36844.04964539007,15719.588652482269,6232.886524822695,1595.2340425531916,230.86524822695034,131.20567375886526,County,NY,Fulton County,317087.288932,234188.53530148,53743,2091,8118,12230,23706,5458,8924,9324,352535.666659789,6.559657381608563,0.18629917562742462,0.8070022775850868,5.510196874724111,1.5773016390193253,1.2885399028710716,0.6991602930838561,0.8147440082251187,0.6855599733061063,0.292495555746465,0.11597578335453351,0.02968263853065872,0.004295726852370548,0.0024413537346047905,5.900066779524775,4.357563502251084,0.03890739259066297,0.151052230057868,0.2275645200305156,0.23023707078376782,0.3764447819117523,0.3933181473044799
1846,36.0,36037.0,10454.347517730497,46825.65248226951,334356.3546099291,101123.85106382979,70784.65957446808,28374.347517730497,41965.425531914894,62480.31914893617,24356.971631205673,3634.028368794326,1288.5106382978724,245.92198581560282,102.31914893617021,County,NY,Genesee County,315473.9213979,294277.0798755,58112,1940,7747,13994,27630,6633,9449,11548,332519.333326485,5.722042492540009,0.17989997793451434,0.8057828414487457,5.753654229934077,1.7401543754100666,1.2180730240650481,0.4882700219873778,0.7221473281235354,1.075170690200581,0.4191384160105602,0.06253490447402131,0.022172884056612618,0.004231862366044927,0.0017607232402286998,5.428722491015624,5.063964067240845,0.033383810572687224,0.13331153634361234,0.24081084801762115,0.24006514657980457,0.3419833514296055,0.41795150199058995
1847,36.0,36039.0,7304.141843971631,39883.85815602837,263302.02127659577,57679.14893617021,74146.56737588653,29623.794326241135,39206.43971631206,39642.32624113475,17067.63120567376,3555.0567375886526,2192.028368794326,144.58156028368793,44.4468085106383,County,NY,Greene County,414174.3163229,319920.5864059,47617,1537,6026,9554,19788,4986,6360,8442,259911.333338455,5.458372710134091,0.15339357464711406,0.8375970379492276,5.529580218757918,1.2113142141707838,1.5571448721231185,0.6221264322876522,0.8233706389800294,0.8325246496237636,0.3584356680528752,0.07465940184364098,0.0460345752314158,0.0030363433287205815,0.0009334231159173887,8.698034658271206,6.718621215236156,0.03227838797068274,0.12655144171199362,0.2006426276329882,0.25197089144936324,0.32140691328077625,0.4266221952698605
1848,36.0,36041.0,828.3971631205674,3587.6028368794327,19322.163120567377,2720.5886524822695,2077.758865248227,1864.8439716312057,3373.595744680851,5446.347517730496,2716.276595744681,846.3900709219859,208.4255319148936,64.79432624113475,3.141843971631206,County,NY,Hamilton County,1099098.16906,317801.32193,4575,51,364,709,1659,565,584,510,23768.166666049,5.195227686568088,0.18107041816843003,0.7841754834709143,4.223423632910902,0.5946641863349222,0.4541549432236561,0.4076161686625586,0.737397976979421,1.1904584738208734,0.5937216602720614,0.185003294190598,0.04555749331473084,0.014162694260357324,0.0006867418517226679,240.24003695300547,69.46476982076503,0.011147540983606558,0.07956284153005465,0.1549726775956284,0.3405666063893912,0.35201928872814947,0.3074141048824593
1849,36.0,36043.0,12021.45390070922,49297.54609929078,317679.0283687943,81323.1134751773,74470.52482269504,32821.63829787234,54450.716312056735,51431.63829787234,13611.170212765957,6712.014184397163,2459.45390070922,264.01418439716315,134.74468085106383,County,NY,Herkimer County,903366.3253326,553834.17689324,62505,2463,8891,13229,27691,6618,10016,11057,349748.166665636,5.595523024808191,0.19232787618125302,0.7886976417773104,5.082457857272127,1.3010657303444093,1.1914330825165191,0.525104204429603,0.8711417696513356,0.8228403855351146,0.21776130250005532,0.10738363625945385,0.03934811456218254,0.004223889039231472,0.0021557424342222836,14.452704988922488,8.860637979253498,0.03940484761219103,0.14224462043036556,0.21164706823454124,0.23899461919035064,0.3617059694485573,0.39929941136109204
1850,36.0,36045.0,18521.659574468085,91312.34042553192,651977.2269503546,170691.75177304965,158198.66666666666,80791.39716312056,104859.8865248227,103240.70921985815,21749.836879432623,8808.921985815603,2947.1347517730496,402.39716312056737,286.5248226950355,County,NY,Jefferson County,811951.6261556,767989.96230403,114448,3838,15703,23726,36806,9828,13565,13413,689871.833332057,6.027819038620657,0.1618347159799043,0.797850031678421,5.696711405619623,1.4914349903279187,1.3822755021203224,0.7059223154893102,0.9162229704741253,0.9020752588062539,0.19004121417091277,0.07696877172004406,0.025750862852763262,0.0035159824821802683,0.002503537175791936,7.094502535261428,6.710383425695774,0.03353488046973298,0.13720641688801902,0.20730812246609814,0.26702168124762266,0.36855404010215725,0.3644242786502201
1851,36.0,36047.0,768020.8156028369,1791882.184397163,9082533.510638298,2686448.1276595746,2226740.212765957,1184268.2836879434,1514569.4964539008,1145988.6666666667,144470.72340425532,77208.87234042553,75584.29078014185,15555.18439716312,11699.652482269503,County,NY,Kings County,44396.7807006,38712.76372342,2600747,531010,322969,96877,1145625,254937,366984,523704,35644939.833407775,13.705654503651365,0.2953077771897216,0.6889875041275307,3.4922787609245725,1.0329525046686874,0.8561925526650448,0.45535697385710466,0.5823594130662847,0.44063827302950526,0.05554970299081584,0.029687190772660903,0.02906253118051923,0.005981044829490574,0.004498573864458751,0.017070780318347,0.014885247862794805,0.204175954062429,0.1241831673746043,0.037249682495067764,0.22253093289689035,0.3203351882160393,0.45713387888707036
1852,36.0,36049.0,4319.482269503546,21976.517730496453,136504.55319148937,21027.177304964538,25183.7304964539,20455.397163120568,29403.843971631206,27348.617021276597,8096.7163120567375,4104.014184397163,754.2765957446809,70.27659574468085,60.50354609929078,County,NY,Lewis County,815752.9898515,692205.585949,26719,537,2864,6841,9224,2257,3217,3750,121352.333334269,4.541799219067667,0.16166332083923599,0.8225052483437424,5.108894539147774,0.7869747110657037,0.9425401585558554,0.7655749527722059,1.1004844482065648,1.023564393176264,0.3030321610859964,0.1535990936935201,0.02822997102229428,0.002630210552216806,0.0022644390171522428,30.530820384426814,25.906867246116995,0.020098057562034508,0.10718964033085071,0.25603503125116955,0.2446877710320902,0.3487640936686904,0.4065481352992194
1853,36.0,36051.0,10734.964539007093,52179.035460992905,355281.09219858155,82770.1560283688,76686.63120567377,42549.70212765958,57807.7304964539,63146.43971631206,24648.425531914894,6299.992907801418,943.7659574468086,271.5248226950355,156.72340425531914,County,NY,Livingston County,404318.5531767,383293.8936019,63907,1899,7282,15202,28684,6769,8809,13106,517304.83335597103,8.094650560282458,0.16797791382801716,0.8164838822193642,5.559345489517291,1.2951657256383307,1.199972322369596,0.6658065959544271,0.9045602280885333,0.9880989518567929,0.38569210778028845,0.09858063917569936,0.014767802548184213,0.004248749318463321,0.002452366786976687,6.326670836945874,5.997682469868716,0.02971505468884473,0.1139468289858701,0.23787691489195237,0.23598521824013388,0.3071050062752754,0.4569097754845907
1854,36.0,36053.0,12544.836879432623,58396.16312056738,413874.3191489362,108593.18439716312,91549.40425531915,42330.36879432624,68066.37588652482,75679.51773049646,21468.290780141844,4116.985815602837,1581.7801418439717,269.7588652482269,218.65248226950354,County,NY,Madison County,419093.6110476,402336.1487069,71359,1467,8598,15961,31031,7084,10459,13488,428004.666675354,5.997907295160442,0.17579894448398412,0.8183433501109514,5.79988956051705,1.5217868019053395,1.2829412443464616,0.5932029427868417,0.9538583204154322,1.0605462202454696,0.30084909794338266,0.05769399536993003,0.022166512168667888,0.0037803061316474015,0.0030641192038776263,5.873030886750095,5.6381976864431955,0.020558023514903517,0.1204893566333609,0.22367185638812204,0.228287841191067,0.3370500467274661,0.43466211208146693
1855,36.0,36055.0,158000.32624113475,583769.6737588652,3858997.8226950355,1169547.1773049645,955980.9432624114,521854.6170212766,642166.219858156,448655.87234042556,71090.3475177305,35951.45390070922,9621.886524822696,2407.4893617021276,1721.8156028368794,County,NY,Monroe County,420386.3267861,398846.93236446,744248,34000,111280,155516,354967,89480,110923,154564,7805183.666590374,10.487342480719295,0.21229526480572974,0.7843751998780852,5.185096664949097,1.5714481964411924,1.2844924585116941,0.7011837680736484,0.862839026585434,0.6028311427648116,0.09551970246172041,0.04830574472582959,0.012928333733947146,0.0032347945331423497,0.00231349711767701,0.564847103097489,0.5359059511943063,0.04568369683223872,0.14952005245563307,0.20895722931065988,0.25207977079559507,0.31248820312874154,0.4354320260756634
1856,36.0,36057.0,8624.560283687943,40596.43971631206,253936.52482269504,55917.17730496454,65682.51063829787,33963.12056737589,33568.304964539006,41027.63120567376,16650.468085106382,5563.099290780142,1310.4751773049645,125.12056737588652,128.61702127659575,County,NY,Montgomery County,257988.9482875,255412.4912095,49426,2682,7068,9915,19904,4703,7505,7696,299736.500001693,6.0643487233782425,0.1744944014018521,0.8213579839823587,5.137711423596792,1.1313312286036608,1.328906054268965,0.6871509037222492,0.6791628892594789,0.8300819650725075,0.3368767062903408,0.11255410696354433,0.02651388292204436,0.0025314726535808386,0.002602213840419936,5.219701134777243,5.167573568759358,0.05426293853437462,0.1430016590458463,0.20060292153927084,0.23628416398713825,0.37705988745980706,0.3866559485530547
1857,36.0,36059.0,312372.7730496454,1044551.2269503546,5505211.90070922,1449400.9361702127,1405966.7588652482,609485.7943262411,795757.3687943262,924375.6666666666,254263.81560283687,29273.90780141844,25580.312056737588,3917.6099290780144,7189.730496453901,County,NY,Nassau County,182161.1044208,160409.62461913,1356564,31328,125703,288486,682024,133086,165433,383505,18979473.166599534,13.990842427338139,0.23026762692334857,0.7699977494245421,4.05820285715176,1.0684353529728141,1.0364175658982901,0.4492864283043344,0.5865977342715317,0.6814095513861982,0.18743222995954253,0.02157945205785974,0.018856693865337417,0.0028878917095529694,0.005299956726298133,0.13428124616369003,0.11824700096650802,0.023093639518666276,0.09266278627473529,0.2126593363822127,0.19513389558138716,0.2425618453309561,0.5623042590876567
1858,36.0,36061.0,573933.2695035461,1054772.7304964538,5348966.709219858,1954611.8085106383,1102072.304964539,576558.4609929078,848994.7943262411,626347.5106382979,123948.40425531915,65386.75886524823,34857.95035460993,6666.340425531915,9522.375886524822,County,NY,New York County,14502.4220558,11933.302097193,1632480,583837,153156,21140,783712,135352,159304,489056,22446951.66657955,13.750215418614346,0.35157139413870064,0.6461167858083736,3.2765894278765177,1.1973266493375958,0.6750908464205007,0.35317949438456075,0.5200644383552884,0.3836785201890975,0.07592644580963881,0.04005363549032651,0.021352757984544942,0.004083566368673377,0.005833073536291301,0.008883675178746447,0.007309922386303661,0.35763807213564636,0.09381799470743898,0.01294962266000196,0.1727063002735699,0.20326854762974153,0.6240251520966886
1859,36.0,36063.0,40508.56737588652,168772.43262411348,1175171.2978723405,379139.8226950355,292441.70921985817,121610.09929078014,159133.7659574468,181699.5035460993,28771.50354609929,7277.304964539007,3670.2340425531916,1030.4468085106382,396.9078014184397,County,NY,Niagara County,334298.5163288,319285.06232285,211704,8395,32799,47017,98707,24052,33138,41517,1857297.999973377,8.77308884089756,0.19134530937481825,0.7972094652161201,5.551011307638687,1.7908958862139377,1.381370730925529,0.5744345845651482,0.7516804876499584,0.8582714712338892,0.135904392671368,0.034374905360971014,0.01733663059060382,0.004867394137619687,0.0018748242896612238,1.5790845535691342,1.508167357833815,0.03965442315686052,0.15492857952613082,0.22208838755998941,0.24367066165520176,0.3357208708602227,0.4206084674845756
1860,36.0,36065.0,42688.04964539007,185982.95035460993,1320912.8510638298,409284.75886524824,311617.13475177303,155042.3120567376,210630.82978723405,171625.56737588652,38662.60992907801,16905.90780141844,5990.007092198582,730.1276595744681,423.59574468085106,County,NY,Oneida County,775874.7130885,725535.80092923,230782,10058,34179,45777,99571,25000,35435,39136,2099275.833313473,9.096358612515157,0.1849713133840164,0.8058815260921992,5.723638979919707,1.7734691564560852,1.3502662025278098,0.6718128452684248,0.9126830939468158,0.7436696422419709,0.16752870643758183,0.0732548803694328,0.02595526120840699,0.0031637114661215698,0.001835479997057184,3.3619377294958013,3.1438145129569466,0.04358225511521696,0.1481008050887851,0.19835602429998872,0.2510771208484398,0.35587671109057856,0.39304616806098164
1861,36.0,36067.0,95041.21985815602,365486.78014184395,2394264.070921986,722133.2695035461,621153.5531914893,327579.7659574468,384811.29078014183,245227.0780141844,50888.41843971631,25450.4609929078,13422.624113475178,1989.0354609929077,1608.5744680851064,County,NY,Onondaga County,498156.8380078,464088.1977455,464242,22444,68639,94541,208776,51714,65310,91752,5071391.500025519,10.924025616005272,0.2047234413477368,0.7872764207931293,5.157362045919985,1.5555104223735596,1.337995168880647,0.7056228560911051,0.82890236294894,0.5282311337926866,0.10961614511335965,0.05482153918195209,0.028912989590504905,0.004284479777773032,0.0034649481694571074,1.0730542217373698,0.9996687024127503,0.04834547498933746,0.14785176696636668,0.20364594327958263,0.2477008851592137,0.31282331302448557,0.43947580181630075
1862,36.0,36069.0,19787.489361702126,89989.51063829787,618842.5319148937,168566.80141843972,154631.43262411348,63585.54609929078,85558.58865248227,102930.23404255319,34776.55319148936,6004.858156028369,1854.6170212765958,450.8936170212766,483.0070921985816,County,NY,Ontario County,412182.81731189997,397626.10642443,109472,3230,14621,26435,50517,12136,15644,22737,676951.833332522,6.183789766630023,0.18075388557532635,0.8220322149800667,5.652975481537687,1.5398165870582405,1.4125203944763363,0.580838443613808,0.7815568241420845,0.9402425646973946,0.3176753251195681,0.05485291358546815,0.016941473813181413,0.00411880313706954,0.004412151894535421,3.765189430282629,3.632217429337456,0.02950526161940953,0.13355926629640455,0.24147727272727273,0.24023596017182336,0.3096779302017143,0.4500861096264624
